IDX,name,address,postcode,company,job,phone_number,email,user_name,ip_address,credit_card_number,date,total_int,total_float,total_int1,total_int2,total_int3
7966,박민서,세종특별자치시 서대문구 반포대462로,66585,유한회사 박박김,기타 섬유 및 가죽 관련 기능 종사원,019-180-****,yeonghwanjo@daum.net,yeonggil81,192.168.206.235,3557424280683783,1973-03-27,70,7.408476,232690,669,9361
7967,성수민,서울특별시 은평구 봉은사길,42470,(유) 정강김,사회복지관련 관리자,033-891-****,oan@live.com,mbag,172.30.101.101,675973606675,1981-06-06,43,4.1626434209794,327290,370,6656
7968,이준서,전라북도 고양시 일산동구 서초중앙로 (은서김동),78363,유한회사 김,노점 및 이동 판매원,063-273-****,bagjihye@gangheo.com,pbaeg,172.21.218.20,3512731256030615,1995-04-15,47,2.26998338,790856,816,5224
7969,황정호,경기도 고성군 선릉4길,24587,조임이,항공기 정비원,032-154-****,ngim@jusighoesa.kr,jeongsunbaeg,192.168.152.89,4721898071909745260,2013-10-23,56,1.265967418,673853,78,1796
7970,이지은,부산광역시 용산구 강남대194거리,53984,김김,컴퓨터시스템 설계 및 분석가,042-478-****,hgim@ibagjeong.com,jeongsungim,10.143.245.14,3516869389311027,1991-02-23,61,6.7,79767,508,550
7971,김현준,충청남도 괴산군 반포대로 (성민김읍),53557,이류,운송 사무원,016-952-****,hyeonugweon@yuhanhoesa.com,bagsiu,192.168.59.24,4161144630705826961,1979-01-09,58,5.866474844,260628,466,8521
7972,김재호,대전광역시 은평구 언주48길,2142,(주) 이,가축 사육 종사원,043-737-****,minseongmin@daum.net,xi,172.27.50.233,4384707984484,2008-10-19,41,6.617,30876,190,8219
7973,조진우,전라남도 화성시 도산대로 (미영김읍),41353,(주) 서,변리사,070-4297-****,seongmini@nate.com,yi,192.168.169.205,4412037419861,2012-07-02,78,2.2541990946,813622,417,9039
7974,진영일,광주광역시 강북구 압구정길,80617,(주) 오이이,기타 이미용/예식 및 의료보조 서비스 종사원,062-438-****,agim@jusighoesa.kr,gimseongho,10.119.38.126,2379262054781955,2005-01-13,71,1.606807236,904319,71,2676
7975,박하윤,대구광역시 노원구 석촌호수1가,72157,하지박,음식 배달원,061-779-****,jyun@nate.com,seohyeon93,192.168.19.158,4449787072321677927,1999-11-06,96,5.236345146801,6079,443,4439
7976,박지은,서울특별시 광진구 개포가 (하은서동),42390,박김,치과기공사,033-700-****,jeonghun91@jusighoesa.com,myeongjai,10.225.222.88,2715880569886119,1971-12-10,85,6.225639,260460,375,4842
7977,우정호,제주특별자치도 태백시 삼성41길 (민수김박리),13584,이김,영상/녹화 및 편집 기사,010-8279-****,jihu13@live.com,fgim,172.24.16.224,3522614837912287,1971-02-22,87,5.93430946005,458054,379,5298
7978,서시우,광주광역시 도봉구 잠실833길 (동현이면),19996,김조,화가 및 조각가,064-705-****,bagsangho@gmail.com,icoe,10.95.92.203,4666619293704114,1975-03-25,86,1.388403922985,565619,179,375
7979,황우진,서울특별시 영등포구 가락3거리 (동현이읍),12202,김이,해외 영업원,017-143-****,siuseo@hanmail.net,jiyeon02,10.145.171.149,30106651828047,1970-01-18,77,6.9062821,436851,435,8265
7980,김영희,제주특별자치도 삼척시 언주거리 (예준김김마을),57681,주식회사 황이양,관세사,019-618-****,ji@dreamwiz.com,jihye57,172.25.123.193,3514916769953316,1978-06-19,4,3.525941881,452751,965,1367
7981,강보람,전라남도 계룡시 압구정84거리 (미정허이면),55668,류권,경비원,018-248-****,coeseonyeong@dreamwiz.com,di,192.168.136.184,572282325495,2016-09-26,79,6.275302787,480021,211,3551
7982,이영환,부산광역시 노원구 서초중앙156가 (지혜황최면),83753,손김김,보험 및 금융 상품 개발자,064-750-****,fryu@hanmail.net,sjang,172.16.1.141,6589478252813898,2011-12-01,86,3.747019433884,111281,559,559
7983,손정순,인천광역시 강서구 백제고분가 (보람이강동),96352,황이이,유치원 교사,043-408-****,aan@dreamwiz.com,yeeun24,172.22.1.171,30300090020148,2017-04-16,47,8.6215,251225,372,3654
7984,김경수,울산광역시 성동구 학동거리,60951,박백양,교육 관리자,042-416-****,noseonghyeon@live.com,imigyeong,172.17.37.235,6542671285155743,1972-08-14,97,1.37313362,132237,490,3342
7985,김정희,전라북도 시흥시 삼성길 (예지이동),16904,주식회사 박한이,기타 식품가공관련 종사원,02-9561-****,baesiu@live.com,seoyeoni,10.192.48.99,213107766075358,1988-01-01,19,2.84882,823170,455,4129
7986,김상현,대전광역시 은평구 삼성89거리 (은주이고리),78704,주식회사 김황이,기타 건축마감관련 기능 종사원,033-866-****,jihugim@imun.org,seonghoo,192.168.241.98,30346172974926,1970-08-07,93,8.881,857625,649,3906
7987,홍은경,충청북도 성남시 삼성가 (정희이마을),42333,고홍,기타 전문서비스 관리자,052-672-****,seonghoyang@gimgim.com,ksong,192.168.210.215,3582976596278896,1987-06-02,73,6.2363664231176,585298,521,9755
7988,이성민,충청북도 화천군 도산대길,84141,유한회사 송김박,단조기 조작원,041-902-****,yunseo23@ju.com,haeun09,172.22.42.115,30449328714665,1977-12-11,53,7.13378893942354,947610,310,262
7989,이도윤,울산광역시 광진구 석촌호수511가 (재호서리),53673,주식회사 박최김,표백 및 염색 관련 조작원,044-175-****,jeonghun85@bagseo.net,yeongsiggweon,172.31.198.200,374885400800050,1982-04-24,23,3.148272,661051,640,8375
7990,이은서,충청북도 충주시 강남대가,59044,(유) 배이김,조림/영림 및 벌목원,033-430-****,isugja@jangimun.com,uyun,10.155.31.247,4535616984144032150,1994-11-26,26,4.4,144485,421,9468
7991,이지후,충청남도 계룡시 학동거리 (준호김오면),84517,유한회사 신김김,식품/섬유 공학 및 에너지 시험원,055-343-****,seunghyeongim@hotmail.com,jieuni,10.202.16.19,60434708677,1992-11-02,25,4.4481948,229322,774,1528
7992,김미영,광주광역시 중구 압구정로,64146,이심,예능 강사,053-099-****,seongho07@yuhanhoesa.kr,gimdohyeon,172.17.30.87,501843296192,1982-09-24,76,7.76645589,970561,950,337
7993,안은주,대구광역시 서구 서초중앙거리 (정호오동),98511,주식회사 안,공업 배관공,019-990-****,bagmiyeong@hwangyunbag.kr,sanghunbaeg,172.30.235.196,4251416576554634,1975-09-24,9,6.21,383191,492,9557
7994,신순옥,전라남도 평창군 잠실6길 (경희남면),97649,(유) 이안이,재봉사,011-647-****,gyeongsugson@naver.com,hyeonjungim,192.168.33.103,6011972096710656,1986-12-26,87,6.58609420272,122324,511,2019
7995,장선영,전라북도 삼척시 학동1가,71495,(주) 김안김,매표원 및 복권 판매원,052-557-****,ieunjeong@nate.com,jeongung31,192.168.92.146,376400122911678,2015-04-11,74,8.9758265,147205,752,7087
7996,임지훈,전라북도 영동군 선릉257길 (정자김허읍),86303,주식회사 한김김,청소원,017-264-****,cyang@ju.com,hongjunho,172.18.1.205,4907624435816,1994-07-09,34,4.91934229629728,32100,985,8489
7997,백영진,제주특별자치도 철원군 강남대길,69509,유한회사 권한김,시민 단체 활동가,053-771-****,ggim@daum.net,bagyeonghyi,172.30.159.2,2463783268576201,1972-10-21,66,7.711024,954822,352,6991
7998,최병철,충청북도 성남시 수정구 서초중앙715가,33799,구오류,과수작물 재배원,018-896-****,bagjiu@hanmail.net,gangjinu,10.167.95.137,378188705828561,1988-01-21,67,7.488,424232,837,9786
7999,안종수,부산광역시 동작구 논현로,21003,유한회사 장김황,직업상담사 및 취업 알선원,043-592-****,bagsumin@ibae.com,ojinu,10.18.113.190,3595688405282374,2014-04-07,14,8.50573991681,336927,736,910
8000,강성수,세종특별자치시 서초구 반포대로,97815,(유) 김주이,일반기계 조립원,041-803-****,yeweongim@seogim.com,hgim,10.7.67.215,348456165295614,1987-09-27,95,3.5458719,721917,877,8701
8001,남서현,광주광역시 영등포구 삼성8거리 (서윤한동),16573,윤장,영관급 이상,054-339-****,hi@yu.com,jiyeong18,10.46.208.206,3583291857537132,2004-06-03,24,6.2,810800,229,573
8002,김서준,대전광역시 성동구 삼성282거리 (혜진장마을),30585,박권,보육 교사,019-240-****,gimsangho@daum.net,ogjacoe,172.20.50.47,4467642750166842,1972-12-21,58,7.379711,956285,501,6959
8003,장지민,광주광역시 구로구 잠실길,2966,김한전,성직자,055-824-****,eunjeong76@live.com,yeonghyigang,192.168.163.169,371443676616645,2020-03-07,62,4.8057897674889,170097,402,9870
8004,최현우,부산광역시 종로구 백제고분거리,9643,(주) 고,감사 사무원,064-734-****,zgim@coegang.com,jieunu,10.53.113.200,4689168721078249,1975-07-20,74,2.2369207421296,891436,433,9487
8005,한중수,충청북도 수원시 강남대가,87884,최김남,투자 및 신용 분석가,017-460-****,hwangseojun@ju.org,mijeongcoe,10.79.246.21,6011844865256130,2003-01-02,78,4.98566762252,984823,732,1504
8006,이영철,경상남도 안산시 테헤란417길 (춘자유최마을),14656,주식회사 김이오,여행상품 개발자,062-045-****,baeseongsu@naver.com,minjunsim,172.27.64.17,6011506833274491,2004-05-05,83,7.331640464,406467,823,7509
8007,김현정,울산광역시 관악구 역삼225가 (민석김면),73603,(유) 박,목재 가공관련 기계 조작원,032-870-****,hi@angimsin.com,gbae,192.168.159.53,4386178041165911,2002-03-02,56,7.2304725322112,1248,535,5596
8008,김영순,강원도 김포시 선릉98길,64515,이성,화학물 가공장치 조작원,052-810-****,yeongmii@dreamwiz.com,lgim,192.168.254.156,2246321975432014,2021-03-05,96,1.0,11921,342,3134
8009,강예지,경기도 과천시 양재천거리,8342,김하박,제관기 조작원,064-792-****,coesanghyeon@hotmail.com,ieunju,192.168.247.30,3571297131864808,2011-12-25,21,8.98181263467294,508631,651,7362
8010,윤정웅,강원도 고양시 덕양구 언주가,34945,임남김,대학 시간강사,033-043-****,junho13@gimgwag.kr,coejihye,10.113.175.177,213163241922284,2002-06-16,11,3.50866135977359,789639,152,5631
8011,나정식,서울특별시 남구 삼성길 (영길이동),1922,(주) 곽,여행상품 개발자,055-035-****,bbaeg@daum.net,seonyeongjo,192.168.69.245,584791523254,1975-06-18,35,4.6836233,656124,213,8161
8012,이정자,경기도 부천시 소사구 압구정1가,10231,서고강,곡물가공제품 기계 조작원,017-170-****,yejingweon@coesim.net,eunju42,192.168.164.196,639049994903,1974-06-05,23,3.2124,940483,889,5117
8013,김성훈,경상북도 청양군 오금가,74830,주식회사 최이신,직업 운동선수,055-426-****,kbag@iannam.com,gimyeongsun,10.169.179.103,4630639710383,1988-03-29,46,4.4682108,681098,649,2747
8014,김현정,전라북도 안양시 만안구 개포74거리,53697,유한회사 문이장,경량 철골공,032-768-****,jungsuan@jusighoesa.kr,eungyeonggim,10.242.224.155,582539343761,1992-06-25,61,8.62447576624,774220,554,6890
8015,박정식,제주특별자치도 단양군 잠실2가 (지영서리),36488,(유) 김박김,안경사,052-319-****,heominsu@dreamwiz.com,sgim,192.168.59.207,342916526377548,1994-07-04,34,6.25,795025,987,5627
8016,김영미,부산광역시 용산구 학동3길 (영철박동),27027,박송김,보건위생 및 환경 검사원,019-296-****,sangceol01@gimigim.com,yeongsugi,192.168.161.79,639057269990,2013-10-21,76,4.40693,572165,24,3681
8017,문춘자,전라북도 고양시 덕양구 반포대939길 (우진장김마을),76776,유한회사 홍,공업 배관공,032-884-****,bi@yuni.kr,jinhoi,10.141.119.115,3559837234900110,1970-10-03,24,5.604,742238,415,2423
8018,김경숙,제주특별자치도 양평군 학동53거리 (은경정김마을),58151,(주) 서김최,자재관리 사무원,041-850-****,sangceolhong@yuhanhoesa.com,bi,10.223.3.209,4725870662788,1974-05-02,30,7.858309829525,63804,179,5718
8019,김우진,전라남도 수원시 영통구 양재천1가 (민수황김리),33581,(유) 이,식품공학 기술자 및 연구원,016-101-****,gimseonghun@baegim.com,oi,192.168.179.117,213102714746408,2005-03-02,61,7.70318696107454,897244,64,5269
8020,김영희,강원도 의정부시 오금로,35034,유한회사 김이민,기타 공학관련 기술자 및 시험원,063-716-****,ki@hanmail.net,gimhyeonjun,10.48.42.156,5223724190577937,1974-02-12,16,6.7023669,157165,565,997
8021,오정웅,인천광역시 관악구 언주74거리,25662,주식회사 박김박,조사 전문가,055-319-****,jungsu45@baeggim.org,sunog58,172.20.3.53,676179353153,1978-03-13,1,1.36908,411677,160,7961
8022,이주원,강원도 보은군 역삼로,78405,유한회사 황최황,경호원,02-5891-****,minjun43@nate.com,ygim,10.52.234.201,4210426208618723,1970-03-25,9,7.0,133505,278,4912
8023,하은주,경기도 수원시 영통구 백제고분001가,48893,주식회사 김,항공기 조종사,031-068-****,gwagjiweon@igimcoe.com,gimhyejin,10.165.125.98,4060895202384519,1977-05-22,43,1.170805824649,280838,111,9912
8024,김예진,충청남도 파주시 역삼8거리 (광수양리),73932,주식회사 이,웨이터,044-586-****,seongjin31@hotmail.com,scoe,10.148.254.94,3566255412081085,1993-01-28,98,1.557,103338,405,8566
8025,김지원,서울특별시 강동구 역삼699거리 (미경황마을),40950,오김,사회과학 연구원,054-235-****,coeseojun@hanmail.net,sunog20,192.168.217.125,370980400708017,1998-02-15,69,2.8225276853595,657338,796,375
8026,김지훈,대구광역시 구로구 서초대길,91113,박이,기타 기능관련 종사원,016-230-****,gyeongjaseo@daum.net,ujingim,172.23.162.170,4493358072398,1985-10-01,28,3.5070455406857,633150,90,7557
8027,김영미,전라북도 인제군 봉은사가,84604,(유) 김김홍,조경원,017-110-****,jeongnam58@seohong.kr,mgim,10.182.213.1,180093559623241,1998-09-02,12,8.9238,849571,85,4451
8028,오영식,울산광역시 영등포구 서초중앙로,53146,이안,성직자,011-659-****,coejunseo@dreamwiz.com,iminji,172.20.118.26,4115247044557,1972-12-10,56,6.83229,674207,420,3529
8029,배재호,전라북도 안산시 도산대길 (현숙김이리),82023,배김,법무사 및 집행관,054-269-****,dbag@hanmail.net,dnam,192.168.32.90,180032372575261,1994-03-04,83,3.6283,20680,781,9439
8030,윤건우,세종특별자치시 노원구 선릉23로 (정자박김면),42871,(주) 노,기타 의료/복지 관련 서비스 종사원,042-610-****,songyejun@nate.com,jangjeongnam,192.168.141.18,180010780152436,2002-10-21,19,3.865426669669,361730,933,3557
8031,김지훈,전라남도 정선군 압구정459거리 (종수이박동),21899,허김김,컴퓨터시스템 설계 및 분석가,052-984-****,baejeongnam@dreamwiz.com,hyeonsug73,192.168.181.252,370061050456197,1994-11-29,92,6.6,389226,247,6761
8032,김현숙,대전광역시 성북구 양재천거리 (민수김윤리),2487,김안,웹 및 멀티미디어 기획자,010-6753-****,mjang@gmail.com,jeongsuo,192.168.46.155,4359029197171,2016-04-15,35,7.4,441026,468,6565
8033,김지은,인천광역시 강남구 오금61로 (지은이마을),50739,이김하,곡식작물 재배원,031-016-****,gimhyeonu@dreamwiz.com,gimyeonggil,192.168.218.25,3560927080250566,2008-03-12,90,4.9045586,354737,635,2899
8034,송지훈,전라남도 수원시 장안구 봉은사35길 (준영김동),1895,(주) 최,사회복지관련 관리자,02-4519-****,joyeonghyi@hotmail.com,junho53,172.22.14.254,4708061017199760,2001-08-07,78,5.767524,53854,838,1325
8035,박지민,강원도 용인시 영동대918거리 (주원정김읍),56213,홍류박,승강기 설치 및 정비원,031-545-****,jeonghun68@ogim.com,gwangsu32,192.168.228.118,180058102092269,1993-06-27,94,5.108062,945542,717,8620
8036,김현준,경기도 청주시 상당구 반포대341로 (지훈김읍),81721,문고이,웨이터,063-665-****,coeyeongsig@bagi.kr,sgweon,192.168.137.104,6011865731608337,2008-06-26,86,8.35,352023,138,842
8037,윤성민,울산광역시 서초구 양재천734거리,15586,강김이,제품 디자이너,017-700-****,byeongceolbag@jusighoesa.com,ogja06,10.102.240.249,60420342754,1983-05-01,23,7.808912417,54222,871,6560
8038,정영호,경기도 논산시 역삼368가,34292,황최홍,데이터베이스 개발자,033-696-****,eungyeong06@naver.com,ugim,192.168.70.232,4572912216868993489,1972-09-25,36,1.61487894887,352201,338,4624
8039,남하윤,충청남도 논산시 영동대길 (지후김이읍),2900,(유) 류김구,손해사정인,043-488-****,jeongjagang@live.com,dohyeonna,172.25.238.171,3521145727840487,1973-09-13,65,8.44915,918346,143,9557
8040,강채원,대전광역시 성북구 강남대거리,6944,서오,정보 시스템 운영자,061-900-****,minsuson@jusighoesa.com,seongjingang,192.168.212.228,180075507804908,1976-12-29,96,6.77522930237183,725679,405,3566
8041,김지후,대구광역시 노원구 가락길,82127,(주) 박,금속가공 기계조작원,044-828-****,gimsunog@ju.kr,jihyebag,192.168.205.162,343688663774857,1982-07-08,14,5.8169734563642,635178,68,3964
8042,김하은,경상북도 연천군 개포1가,86453,윤김안,자동차 영업원,061-363-****,sgang@live.com,yeongil53,172.17.61.90,503888284679,1975-12-23,33,1.11,192650,591,9546
